0,Year,Month,Day,Hour,Minute,Second,Station,Date(Local_Day),MSLPress(hPa),PET(mm),Rain(mm),RH(%),SoilM(mm),TempEarth10cm(C),Radn(MJ/m2),Tmax(C),Tmin(C),VapPress(hPa),WindSpeed(mps),,,,,
,2018,2,10,9,0,0,30914,20180210,1010.5,1,10.8,98,-42.1,20.3,6,24.1,16.5,23.8,2.9,,10/02/2018,12:00:00 AM,14.8,"140 (140), calc"
,2018,2,11,9,0,0,30914,20180211,1007.2,1.6,33.2,90,-14.8,21.4,7.4,25.5,20.4,26.1,3.4,,11/02/2018,12:00:00 AM,0.9,"140 (140), calc"
,2018,2,12,9,0,0,30914,20180212,1010.6,3.6,32.6,95,4.7,22.5,16.9,28.3,20.5,26.8,1.8,,12/02/2018,12:00:00 AM,3.9,"140 (140), calc"
,2018,2,13,9,0,0,30914,20180213,1013.8,1.6,8.4,95,2.2,23.1,5.6,25.1,21.9,26.3,1.8,,13/02/2018,12:00:00 AM,20.4,"140 (140), calc"
,2018,2,14,9,0,0,30914,20180214,1013.4,3.4,5.1,89,1,22.8,15.4,26.2,19.9,24.8,2.5,,14/02/2018,12:00:00 AM,16.4,"140 (140), calc"
,2018,2,15,9,0,0,30914,20180215,1015,5.5,0,80,-6.6,22.2,25.9,27.5,18.1,19.9,2.2,,15/02/2018,12:00:00 AM,0.2,"140 (140), calc"
,2018,2,16,9,0,0,30914,20180216,1017.1,5.3,0,84,-10.2,20.9,26.7,28.5,13.1,18.5,1.5,,16/02/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,2,17,9,0,0,30914,20180217,1016.3,3.6,0,89,-13.8,21.7,17.2,26.6,16.4,22.9,2.1,,17/02/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,2,18,9,0,0,30914,20180218,1018.3,4.1,0,90,-17.5,22.2,21.1,28.5,17.3,23.3,1.4,,18/02/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,2,19,9,0,0,30914,20180219,1015.8,2.8,1.6,89,-18.1,23,11.9,27.1,19.9,25.1,1.7,,19/02/2018,12:00:00 AM,1.7,"140 (140), calc"
,2018,2,20,9,0,0,30914,20180220,1007.2,4,2.1,82,-19.6,22.9,15.2,27.7,20.4,24.3,4,,20/02/2018,12:00:00 AM,4.5,"140 (140), calc"
,2018,2,21,9,0,0,30914,20180221,1006.6,4.3,2.3,76,-20.9,22,18.2,24.1,18.4,18.9,3.5,,21/02/2018,12:00:00 AM,1,"140 (140), calc"
,2018,2,22,9,0,0,30914,20180222,1007.7,3.8,0,80,-22.7,20.1,19.5,22.9,14.4,17.2,2.7,,22/02/2018,12:00:00 AM,5.4,"140 (140), calc"
,2018,2,23,9,0,0,30914,20180223,1012.3,4,0,83,-25.5,20,21.8,24.4,13.2,16.9,1.7,,23/02/2018,12:00:00 AM,0,"140 (140), calc"
,2018,2,24,9,0,0,30914,20180224,1017.6,4.3,0,86,-29.2,19.6,24,25,11.3,17.2,1.4,,24/02/2018,12:00:00 AM,0,"140 (140), calc"
,2018,2,25,9,0,0,30914,20180225,1017.6,4.3,0,86,-32.9,19.6,23.4,25.3,11.7,17.4,1.7,,25/02/2018,12:00:00 AM,0,"140 (140), calc"
,2018,2,26,9,0,0,30914,20180226,1012.8,3.5,0,80,-36,20.1,17.7,24.9,13.1,17.7,2.4,,26/02/2018,12:00:00 AM,0.5,"140 (140), calc"
,2018,2,27,9,0,0,30914,20180227,1019,2.1,0,83,-39.1,20.3,8.7,20.8,16,16.5,2.8,,27/02/2018,12:00:00 AM,2.3,"140 (140), calc"
,2018,2,28,9,0,0,30914,20180228,1019.6,4,0,80,-42.8,20.1,20.1,23.4,16.8,18.4,4.6,,28/02/2018,12:00:00 AM,0.7,"140 (140), calc"
,2018,3,1,9,0,0,30914,20180301,1015,3,0,78,-42.2,19.8,12.4,23.3,17.2,18.7,4.3,,1/03/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,3,2,9,0,0,30914,20180302,1013.1,3.4,0,81,-45.3,20.3,14.7,24.3,19.2,20.2,4.4,,2/03/2018,12:00:00 AM,0.4,"140 (140), calc"
,2018,3,3,9,0,0,30914,20180303,1013.5,4.3,0,72,-48.6,20.3,17.3,24.5,17.9,18.3,4.2,,3/03/2018,12:00:00 AM,0.2,"140 (140), calc"
,2018,3,4,9,0,0,30914,20180304,1012.5,4.6,0,72,-51.8,19.9,22,25.6,16.9,17.8,3.4,,4/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,5,9,0,0,30914,20180305,1011.9,4.5,0,85,-55,20.3,23.1,28.1,15.5,19.9,1.7,,5/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,6,9,0,0,30914,20180306,1011.4,3.8,0,93,-58,20.7,20.3,27.8,15,20.5,1.2,,6/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,7,9,0,0,30914,20180307,1004.6,3,11.6,84,-47.6,22,13,25.5,18.2,21.7,2.4,,7/03/2018,12:00:00 AM,34.3,"140 (140), calc"
,2018,3,8,9,0,0,30914,20180308,1004.4,3.4,0,87,-51.3,20.3,18,25.1,14.7,19.7,2.6,,8/03/2018,12:00:00 AM,0.2,"140 (140), calc"
,2018,3,9,9,0,0,30914,20180309,1008.9,4.2,0,84,-54.4,19.9,19.6,25.8,14.7,17,2.9,,9/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,10,9,0,0,30914,20180310,1019.9,4.4,0,68,-57.6,18.8,20.9,24.1,11.5,12.4,2.3,,10/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,11,9,0,0,30914,20180311,1022.1,3.7,0,65,-60.8,18.3,17.6,22.2,11.8,12.1,3.4,,11/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,12,9,0,0,30914,20180312,1013.2,2,28.3,74,-33.8,18.5,5.7,20.1,12.9,13.9,3,,12/03/2018,12:00:00 AM,24.4,"140 (140), calc"
,2018,3,13,9,0,0,30914,20180313,1006.3,3.5,2.4,74,-35.2,17.5,15.8,22.6,14.4,15.3,5.1,,13/03/2018,12:00:00 AM,0.2,"140 (140), calc"
,2018,3,14,9,0,0,30914,20180314,1016.9,4,0,76,-38.3,18.1,20.4,23.1,13.7,15.5,2.9,,14/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,15,9,0,0,30914,20180315,1021.2,2.3,0,88,-42.7,17.2,13.8,21.9,10,15,1.7,,15/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,16,9,0,0,30914,20180316,1015.2,2.9,0,84,-45.8,17.9,14.3,24.1,13.2,17.1,2.6,,16/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,17,9,0,0,30914,20180317,1018.4,2.6,0,78,-48,18.4,11.9,21.9,13.6,16.1,3.1,,17/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,18,9,0,0,30914,20180318,1027,4,0,66,-51.2,17.3,18.6,22.3,13.3,12.7,3.9,,18/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,19,9,0,0,30914,20180319,1028,3.5,0,77,-55.3,17.9,17,23,14.3,15.5,3.6,,19/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,20,9,0,0,30914,20180320,1028.7,3.7,0,78,-58.5,18.6,18.9,24.1,14.9,16.8,3.2,,20/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,21,9,0,0,30914,20180321,1025,3.1,0,83,-60.6,18.6,17.6,23.9,13.8,17.4,2,,21/03/2018,12:00:00 AM,0,"140 (140), calc"
,2018,3,22,9,0,0,30914,20180322,1021.5,2.7,0,90,-63.6,18.5,13.7,24,13.2,17.8,1.4,,22/03/2018,12:00:00 AM,0.2,"140 (140), calc"
,2018,3,23,9,0,0,30914,20180323,1022.1,2.5,0,86,-65.2,18.2,14.1,23,13.1,17.6,3.5,,23/03/2018,12:00:00 AM,13.1,"140 (140), calc"
,2018,3,24,9,0,0,30914,20180324,1023.3,2.3,1.6,84,-65.3,18.4,12.3,23.3,15,18.1,2.2,,24/03/2018,12:00:00 AM,1.3,"140 (140), calc"
,2018,3,25,9,0,0,30914,20180325,1022.7,2.6,0,95,-66.6,18.5,14.2,24.3,15.8,19,1.2,,25/03/2018,12:00:00 AM,4.6,"140 (140), calc"
,2018,3,26,9,0,0,30914,20180326,1025.3,2.8,0,95,-69.9,17.3,17.7,25.4,10.7,16.8,1.4,,26/03/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,3,27,9,0,0,30914,20180327,1026.5,2.7,3.3,95,-68.9,18.3,16.4,25.3,12.6,19,1.4,,27/03/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,3,28,9,0,0,30914,20180328,1024.4,1.8,0,94,-72.1,18.6,11.4,23.4,13,18.6,1.3,,28/03/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,3,29,9,0,0,30914,20180329,1020.8,2.1,1.3,89,-72.5,19.3,9.9,23.7,15.6,19.6,1.8,,29/03/2018,12:00:00 AM,7.1,"140 (140), calc"
,2018,3,30,9,0,0,30914,20180330,1018,2.8,0,89,-75.5,19.5,13.8,24,16.7,19.7,1.9,,30/03/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,3,31,9,0,0,30914,20180331,1016.8,2.5,0,90,-78,17.5,13.6,23.3,11.1,15.8,2.4,,31/03/2018,12:00:00 AM,0.9,"140 (140), calc"
,2018,4,1,9,0,0,30914,20180401,1019.8,2.9,0,80,-79.5,17.9,17.5,22.8,11.4,14.8,2.1,,1/04/2018,12:00:00 AM,0.2,"140 (140), calc"
,2018,4,2,9,0,0,30914,20180402,1022.9,2.5,0,84,-81,17.4,14.5,21.8,10,14.5,1.8,,2/04/2018,12:00:00 AM,0,"140 (140), calc"
,2018,4,3,9,0,0,30914,20180403,1020.9,2.1,0,87,-82.4,16.6,12.6,23.5,9.6,14.7,1.7,,3/04/2018,12:00:00 AM,0,"140 (140), calc"
,2018,4,4,9,0,0,30914,20180404,1017,2.4,0,93,-83.7,18.3,12.7,25,14.7,19.8,2.3,,4/04/2018,12:00:00 AM,0,"140 (140), calc"
,2018,4,5,9,0,0,30914,20180405,1016.1,2.9,0,82,-85.2,17.1,15.3,24.2,11.6,15.7,1.7,,5/04/2018,12:00:00 AM,0,"140 (140), calc"
,2018,4,6,9,0,0,30914,20180406,1019.1,2.1,0,92,-85,16.8,12.4,23.6,10.8,16.2,1.6,,6/04/2018,12:00:00 AM,0,"140 (140), calc"
,2018,4,7,9,0,0,30914,20180407,1016.2,2.3,0,79,-86.4,16.7,11.6,23.5,10.9,15,2.8,,7/04/2018,12:00:00 AM,0,"140 (140), calc"
,2018,4,8,9,0,0,30914,20180408,1018.6,1.8,0,85,-87.5,16.2,10.6,21.8,10.7,14,1.3,,8/04/2018,12:00:00 AM,0,"140 (140), calc"
,2018,4,9,9,0,0,30914,20180409,1013.7,2.1,0,85,-86.6,15.4,11.1,22.3,8.8,13.9,2.2,,9/04/2018,12:00:00 AM,0,"140 (140), calc"
,2018,4,10,9,0,0,30914,20180410,999.3,2,2.3,89,-82.5,17.3,7.5,21.4,14.3,19.2,5.6,,10/04/2018,12:00:00 AM,23.4,"140 (140), calc"
,2018,4,11,9,0,0,30914,20180411,1003,2.1,0,82,-83.9,13.6,13,14.4,6.1,8.8,5.1,,11/04/2018,12:00:00 AM,2.4,"140 (140), calc"
,2018,4,12,9,0,0,30914,20180412,1012.4,2.4,0,73,-82.9,12,12.2,16.9,3.9,8.8,4.4,,12/04/2018,12:00:00 AM,3.1,"140 (140), calc"
,2018,4,13,9,0,0,30914,20180413,1010.2,2.3,9,64,-65.4,13.6,10.8,19,10.5,11.1,5.5,,13/04/2018,12:00:00 AM,0.2,"140 (140), calc"
,2018,4,14,9,0,0,30914,20180414,1011,0.8,4.7,97,-63.9,15.2,4.3,19,12.7,16.6,1.3,,14/04/2018,12:00:00 AM,10.9,"140 (140), calc"
,2018,4,15,9,0,0,30914,20180415,1016.1,1.3,6.2,96,-56,15.7,8,20.3,11.6,16.1,1.2,,15/04/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,4,16,9,0,0,30914,20180416,1009.7,1.6,1.3,89,-53.6,16.9,8.1,23.1,14.7,19.7,4.3,,16/04/2018,12:00:00 AM,12.3,"140 (140), calc"
,2018,4,17,9,0,0,30914,20180417,1012.6,2.2,7,92,-49.8,16.1,12,23.3,13.8,18,3.2,,17/04/2018,12:00:00 AM,0.9,"140 (140), calc"
,2018,4,18,9,0,0,30914,20180418,1010.8,2.6,0,79,-51.2,16.6,12.6,18.8,14.8,14.6,4.6,,18/04/2018,12:00:00 AM,0.3,"140 (140), calc"
,2018,4,19,9,0,0,30914,20180419,1020.7,1.5,0,87,-52.8,13,10.2,18.7,6.2,12,2.3,,19/04/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,4,20,9,0,0,30914,20180420,1019.9,2,0,87,-56.9,14.2,12.9,20.4,10.6,14.6,2.9,,20/04/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,4,21,9,0,0,30914,20180421,1015.6,1.6,0,90,-58.7,14.3,7.6,20.1,11.2,15.7,2.6,,21/04/2018,12:00:00 AM,0.2,"140 (140), calc"
,2018,4,22,9,0,0,30914,20180422,1016.3,2.3,0,78,-60.4,14.8,12.4,20.1,13.3,13.9,3.5,,22/04/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,4,23,9,0,0,30914,20180423,1024.1,0.8,0,93,-60.7,12.5,7.1,17,4.9,11.8,1.2,,23/04/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,4,24,9,0,0,30914,20180424,1022.7,1.3,0,88,-62.3,14.6,7.6,17.7,10.6,13.8,2.1,,24/04/2018,12:00:00 AM,0.2,"140 (140), calc"
,2018,4,25,9,0,0,30914,20180425,1021.5,1.6,0,93,-63.9,13.1,10.7,19.7,7.7,13,1.5,,25/04/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,4,26,9,0,0,30914,20180426,1024.4,1.5,0,95,-65.6,12.3,11.8,20,5.7,12,1.1,,26/04/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,4,27,9,0,0,30914,20180427,1020.6,1.2,0,88,-66.8,14.1,7.2,19.6,9.4,14.3,2.4,,27/04/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,4,28,9,0,0,30914,20180428,1010.6,1.1,17.6,84,-33.8,15.9,3.4,19,15.1,17.2,6.1,,28/04/2018,12:00:00 AM,28.4,"140 (140), calc"
,2018,4,29,9,0,0,30914,20180429,1003.8,0.7,19.4,94,-24.1,16.6,3.5,20.2,16.4,19.4,3.1,,29/04/2018,12:00:00 AM,26.1,"140 (140), calc"
,2018,4,30,9,0,0,30914,20180430,1000.5,1.6,1.1,96,-24.7,16.5,13.8,22.9,13.7,18.6,2,,30/04/2018,12:00:00 AM,7.7,"140 (140), calc"
,2018,5,1,9,0,0,30914,20180501,1002.6,1.7,0,96,-23.6,16,10.8,22.5,12.6,16.4,1.1,,1/05/2018,12:00:00 AM,0,"140 (140), calc"
,2018,5,2,9,0,0,30914,20180502,1010.2,1.9,0,83,-24.6,14.9,9.7,20.4,11,13.7,2.4,,2/05/2018,12:00:00 AM,0,"140 (140), calc"
,2018,5,3,9,0,0,30914,20180503,1021.7,1.4,0,89,-25.6,11.7,12.6,18.4,3.8,9.4,1.2,,3/05/2018,12:00:00 AM,0,"140 (140), calc"
,2018,5,4,9,0,0,30914,20180504,1026.6,1.3,0,96,-26.5,11.2,12.5,18.6,3.7,10.2,0.9,,4/05/2018,12:00:00 AM,0,"140 (140), calc"
,2018,5,5,9,0,0,30914,20180505,1027.6,0.7,0,95,-26.9,12.8,6,18.2,7.2,13,1,,5/05/2018,12:00:00 AM,0,"140 (140), calc"
,2018,5,6,9,0,0,30914,20180506,1021.5,1.1,0,91,-27.9,13.6,7.7,20.1,10,15,2.2,,6/05/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,5,7,9,0,0,30914,20180507,1020.6,1.8,0,80,-28.8,13.1,12.3,18.9,10,12.7,2.7,,7/05/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,5,8,9,0,0,30914,20180508,1025,1.6,0,87,-29.9,12,11.5,19.8,7.4,12,2.2,,8/05/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,5,9,9,0,0,30914,20180509,1027.5,1.6,0,90,-30.8,13.1,10.5,20.8,9.9,14.1,2,,9/05/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,5,10,9,0,0,30914,20180510,1029.2,1.2,0,98,-31.7,12.7,10.2,20.4,7.3,12.3,1.3,,10/05/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,5,11,9,0,0,30914,20180511,1023.4,0.8,0,86,-31.4,13.7,4.9,19.5,10.2,14.4,1.9,,11/05/2018,12:00:00 AM,1.7,"140 (140), calc"
,2018,5,12,9,0,0,30914,20180512,1017.8,0.3,17.7,95,-2.6,15.7,1.4,18.4,14,18.5,2.3,,12/05/2018,12:00:00 AM,12.6,"140 (140), calc"
,2018,5,13,9,0,0,30914,20180513,1015.9,1,10.7,96,-4.1,15.7,6,22.1,14.5,18.5,2.7,,13/05/2018,12:00:00 AM,12.1,"140 (140), calc"
,2018,5,14,9,0,0,30914,20180514,1014,1.1,0,97,-5.3,15.8,8,21.4,12.9,17.3,1.5,,14/05/2018,12:00:00 AM,0.5,"140 (140), calc"
,2018,5,15,9,0,0,30914,20180515,1014.2,1,0,92,-4.5,15.7,7.4,21.7,12.2,16.6,2.3,,15/05/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,5,16,9,0,0,30914,20180516,1007.1,1.4,0,89,-3.3,15.8,7.7,21.1,13.4,17.6,3.6,,16/05/2018,12:00:00 AM,1.4,"140 (140), calc"
,2018,5,17,9,0,0,30914,20180517,1010.1,1.2,1.1,93,-5.6,14.5,8.3,16.9,11.1,13.6,2.6,,17/05/2018,12:00:00 AM,6.9,"140 (140), calc"
,2018,5,18,9,0,0,30914,20180518,1017.7,1.2,0,88,-6.6,11.9,8.4,18.3,7.4,11.5,2.2,,18/05/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,5,19,9,0,0,30914,20180519,1015.5,0.6,7.7,86,-2.9,12.4,6.1,17.2,7.8,13,3.1,,19/05/2018,12:00:00 AM,5.4,"140 (140), calc"
,2018,5,20,9,0,0,30914,20180520,1014,1.1,1.1,95,-0.4,12,10.4,18.5,7.1,11.9,2.4,,20/05/2018,12:00:00 AM,0.8,"140 (140), calc"
,2018,5,21,9,0,0,30914,20180521,1009.2,1.2,1.8,88,1.9,13.5,8,19.1,11.5,15.1,3.2,,21/05/2018,12:00:00 AM,0.2,"140 (140), calc"
,2018,5,22,9,0,0,30914,20180522,1007.7,1.1,6.1,95,7.3,13.6,6.8,18.1,11.3,14.6,2.9,,22/05/2018,12:00:00 AM,4.8,"140 (140), calc"
,2018,5,23,9,0,0,30914,20180523,995.6,0.7,17.3,88,15,13.4,2.7,12.7,11,12,3.4,,23/05/2018,12:00:00 AM,20.7,"140 (140), calc"
,2018,5,24,9,0,0,30914,20180524,1007.1,1.2,11.3,89,7.6,10.4,7.7,15.9,6,10.1,3.4,,24/05/2018,12:00:00 AM,4.3,"140 (140), calc"
,2018,5,25,9,0,0,30914,20180525,1002.6,0.9,7.1,86,2.1,12.2,5,15,9.5,12.4,3.6,,25/05/2018,12:00:00 AM,19.5,"140 (140), calc"
,2018,5,26,9,0,0,30914,20180526,1008.3,1.4,6.3,83,3.8,10.4,9.6,14,6.6,8.8,3,,26/05/2018,12:00:00 AM,0.3,"140 (140), calc"
,2018,5,27,9,0,0,30914,20180527,1010.4,0.6,0,88,-0.9,11.1,5.3,15.6,7.2,12.9,3.4,,27/05/2018,12:00:00 AM,3.5,"140 (140), calc"
,2018,5,28,9,0,0,30914,20180528,1013.8,1.1,0,78,-1.7,9.3,9.2,12.4,4.8,7.8,2.5,,28/05/2018,12:00:00 AM,0,"140 (140), calc"
,2018,5,29,9,0,0,30914,20180529,1020.9,0.9,0,89,-2.7,7,10.1,13.3,0.3,7.1,1.5,,29/05/2018,12:00:00 AM,0,"140 (140), calc"
,2018,5,30,9,0,0,30914,20180530,1021.8,0.7,0,95,-3.6,6.4,9.9,12.6,-0.4,7.2,0.9,,30/05/2018,12:00:00 AM,0,"140 (140), calc"
,2018,5,31,9,0,0,30914,20180531,1021.7,0.7,0,96,-4.6,6,8.7,13.1,-0.6,6.8,0.8,,31/05/2018,12:00:00 AM,0,"140 (140), calc"
,2018,6,1,9,0,0,30914,20180601,1023.5,1.1,0,98,-3.6,6.1,9.2,16.7,-0.4,7.2,2,,1/06/2018,12:00:00 AM,0.4,"140 (140), calc"
,2018,6,2,9,0,0,30914,20180602,1023.5,0.4,4.3,82,0.8,9.3,3.7,15.5,2.8,11.4,5.4,,2/06/2018,12:00:00 AM,6.6,"140 (140), calc"
,2018,6,3,9,0,0,30914,20180603,1014.2,0.6,33.8,87,35.5,11.4,0.3,15,12.1,13.1,5.7,,3/06/2018,12:00:00 AM,37.3,"140 (140), calc"
,2018,6,4,9,0,0,30914,20180604,1002.2,0.4,15.7,93,21.4,11.6,1.8,17,11.4,14.7,3.6,,4/06/2018,12:00:00 AM,7.1,"140 (140), calc"
,2018,6,5,9,0,0,30914,20180605,995.9,1,1.4,96,0.4,13.1,5.9,17.2,13.1,14.9,3.6,,5/06/2018,12:00:00 AM,8.5,"140 (140), calc"
,2018,6,6,9,0,0,30914,20180606,1010.3,0.9,0,82,0.4,10.6,4,14.2,7.6,9.7,2,,6/06/2018,12:00:00 AM,3.9,"140 (140), calc"
,2018,6,7,9,0,0,30914,20180607,1014.3,1.2,0,78,-0.8,8.7,9.6,12,3.5,7.1,3.4,,7/06/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,6,8,9,0,0,30914,20180608,1022.8,1,0,87,-1.7,8.4,9.4,16.4,3.8,9,1.4,,8/06/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,6,9,9,0,0,30914,20180609,1028.8,0.7,0,96,-2.4,7.1,9.6,15.9,1,7.7,0.9,,9/06/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,6,10,9,0,0,30914,20180610,1026,0.6,0,98,-3.4,7.8,4,13,2.7,8.5,1.4,,10/06/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,6,11,9,0,0,30914,20180611,1017.1,0.6,12.9,87,13.9,8.9,1.8,14,4.8,10,2.5,,11/06/2018,12:00:00 AM,9.4,"140 (140), calc"
,2018,6,12,9,0,0,30914,20180612,1001,0.7,13.1,80,10.5,10.9,1.7,15.3,9.4,12.4,4.8,,12/06/2018,12:00:00 AM,21.2,"140 (140), calc"
,2018,6,13,9,0,0,30914,20180613,1008.8,0.7,1.7,94,0.8,12.2,5.5,16,11.9,14.4,4.3,,13/06/2018,12:00:00 AM,0.3,"140 (140), calc"
,2018,6,14,9,0,0,30914,20180614,1015.9,0.9,0,93,-0.8,10.8,7.1,17,9.9,12.7,2.5,,14/06/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,6,15,9,0,0,30914,20180615,1019.6,0.6,0,96,-1,9.7,5.6,15.9,6.6,10.5,1.4,,15/06/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,6,16,9,0,0,30914,20180616,1016.8,0.6,9,96,6.2,11.4,6,17.6,9,13.7,2,,16/06/2018,12:00:00 AM,9,"140 (140), calc"
,2018,6,17,9,0,0,30914,20180617,1013.6,1,2,83,3.1,11.6,8,17.4,10.2,12.1,2.5,,17/06/2018,12:00:00 AM,0.9,"140 (140), calc"
,2018,6,18,9,0,0,30914,20180618,1009.2,0.8,5.6,91,7.2,10.8,5.5,18.4,7.7,12.8,3,,18/06/2018,12:00:00 AM,0.7,"140 (140), calc"
,2018,6,19,9,0,0,30914,20180619,1010,1.2,2.1,94,1.8,11.1,8.4,18.1,10.2,13,2.4,,19/06/2018,12:00:00 AM,0.5,"140 (140), calc"
,2018,6,20,9,0,0,30914,20180620,1016.4,1.6,0,70,-1.2,10.9,3.4,13.2,10,8.9,5,,20/06/2018,12:00:00 AM,0,"140 (140), calc"
,2018,6,21,9,0,0,30914,20180621,1014.6,1.4,0,72,-1.7,9.9,7.4,14.9,9.6,9,4.6,,21/06/2018,12:00:00 AM,0,"140 (140), calc"
,2018,6,22,9,0,0,30914,20180622,1018.6,0.7,0,94,-2.4,7.1,8.8,13.5,1.1,7.3,1.4,,22/06/2018,12:00:00 AM,0,"140 (140), calc"
,2018,6,23,9,0,0,30914,20180623,1020.3,0.5,0,96,-2.9,6.8,6.6,13.6,0.8,7.9,1.3,,23/06/2018,12:00:00 AM,0,"140 (140), calc"
,2018,6,24,9,0,0,30914,20180624,1016.8,0.4,10.7,97,5.7,8.7,6.6,15.4,4.4,11.2,2.6,,24/06/2018,12:00:00 AM,2,"140 (140), calc"
,2018,6,25,9,0,0,30914,20180625,1008.9,0.6,8.2,91,8,10.8,3.5,12.9,9.3,12,3.5,,25/06/2018,12:00:00 AM,11.9,"140 (140), calc"
,2018,6,26,9,0,0,30914,20180626,1011,0.5,13.6,90,11.6,8.4,2.1,10.4,5.7,9.6,2.8,,26/06/2018,12:00:00 AM,8.4,"140 (140), calc"
,2018,6,27,9,0,0,30914,20180627,1021.2,0.7,0,93,-0.6,5.2,9.1,12.5,-0.7,6.4,1.9,,27/06/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,6,28,9,0,0,30914,20180628,1024.4,0.5,0,96,-1.3,5.4,7,13.2,-0.3,7.6,1.1,,28/06/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,6,29,9,0,0,30914,20180629,1026.3,0.6,0,96,-0.1,7.5,7.6,13.3,3.6,8.8,1.2,,29/06/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,6,30,9,0,0,30914,20180630,1032.2,0.5,0,97,-2.2,5.2,5.8,9.9,-0.6,6.4,1,,30/06/2018,12:00:00 AM,0.3,"140 (140), calc"
,2018,7,1,9,0,0,30914,20180701,1029,0.4,8.8,95,4.7,7.4,3.7,13.4,0.9,9,2.2,,1/07/2018,12:00:00 AM,5.7,"140 (140), calc"
,2018,7,2,9,0,0,30914,20180702,1019.6,0.6,0,86,-0.4,9.7,7,16,5.8,12.1,3.2,,2/07/2018,12:00:00 AM,0.3,"140 (140), calc"
,2018,7,3,9,0,0,30914,20180703,1025.3,0.7,0,97,-1.3,7.5,8.2,13.2,4.2,9.2,1.3,,3/07/2018,12:00:00 AM,0.3,"140 (140), calc"
,2018,7,4,9,0,0,30914,20180704,1028.5,0.6,0,95,-2,5.2,9.2,12.2,-0.9,6.5,1.4,,4/07/2018,12:00:00 AM,0,"140 (140), calc"
,2018,7,5,9,0,0,30914,20180705,1027.5,0.7,0,96,-2.8,6,8.9,14.3,0.7,7.5,1,,5/07/2018,12:00:00 AM,0,"140 (140), calc"
,2018,7,6,9,0,0,30914,20180706,1025.5,0.8,0,96,-3.5,5.8,9.3,14.6,0.8,7.2,0.9,,6/07/2018,12:00:00 AM,0,"140 (140), calc"
,2018,7,7,9,0,0,30914,20180707,1020.4,0.4,0,97,-4,6.4,4.3,14.3,2.3,9.4,1.8,,7/07/2018,12:00:00 AM,0.1,"140 (140), calc"
,2018,7,8,9,0,0,30914,20180708,1014.2,1,6.3,85,3.8,8.6,5,17,6.7,11.8,4.6,,8/07/2018,12:00:00 AM,8.7,"140 (140), calc"
,2018,7,9,9,0,0,30914,20180709,1002.4,1.4,15.3,84,11.1,10.9,5.8,16.4,10.2,12,6.1,,9/07/2018,12:00:00 AM,18.4,"140 (140), calc"
,2018,7,10,9,0,0,30914,20180710,1005.4,0.9,4.5,88,3.5,9.1,5.3,13.6,7.3,10,3.3,,10/07/2018,12:00:00 AM,7.6,"140 (140), calc"
